occ1990,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,language_f,language_n,year,occupation,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal
754,99603,179649,163649517,306446690,156414481.25422668,292898512.29079247,47458358.805000305,88869538.11658049,2000,"Packers, fillers, and wrappers",0.9557894468307495,0.9810000061988831,0.9300000071525574,0.925000011920929,0.28999999165534973,0.1899999976158142,0.38999998569488525,0.7683333158493042,0.8840000033378601,0.9128571152687073,0.9666666388511658,0.1599999964237213
755,5674,45674,10666664,92113801,9487821.133972168,81933701.91444397,1741370.0798187256,15037899.125261309,2000,Extruding and forming machine operators,0.8894834518432617,0.9334556460380554,0.8602192997932434,0.8161331415176392,0.16325348615646362,0.11278708279132843,0.21371988952159882,0.4178040623664856,0.7728022933006287,0.7676835656166077,0.888373851776123,0.2237010896205902
756,15685,72862,29775946,145216673,24792393.2192688,120911989.16360474,4019752.863964081,19604251.62309265,2000,Mixing and blending machine operatives,0.8326315879821777,0.875,0.7979999780654907,0.7699999809265137,0.13500000536441803,0.07000000029802322,0.20000000298023224,0.21916666626930237,0.43799999356269836,0.6728571653366089,0.7566666603088379,0.07000000029802322
757,4515,35536,8353914,73701765,6819431.743835449,60163913.01774597,2715021.988006592,23953073.00656891,2000,"Separating, filtering, and clarifying machine operators",0.816315770149231,0.8669999837875366,0.777999997138977,0.737500011920929,0.32499998807907104,0.2549999952316284,0.39500001072883606,0.5841666460037231,0.7820000052452087,0.8771428465843201,0.9333333373069763,0.23999999463558197
759,33339,117304,62868647,232060760,50956692.494659424,188091351.63137057,6758379.630558014,24946532.00034237,2000,Painting machine operators,0.8105263113975525,0.8489999771118164,0.7440000176429749,0.7975000143051147,0.10750000178813934,0.09000000357627869,0.125,0.2016666680574417,0.46000000834465027,0.7614285945892334,0.7333333492279053,0.12999999523162842
763,1544,5627,3089750,10377884,2353088.6627197266,7903578.306854248,834232.5270690918,2802028.7794418335,2000,Roasting and baking machine operators (food),0.7615789771080017,0.7879999876022339,0.7559999823570251,0.7024999856948853,0.27000001072883606,0.20999999344348907,0.33000001311302185,0.3108333349227905,0.6320000290870667,0.5914285778999329,0.8933333158493042,0.35499998927116394
764,2799,10490,4636304,19241019,2515804.9165649414,10440784.28591919,254996.72059822085,1058256.044588089,2000,"Washing, cleaning, and pickling machine operators",0.5426315665245056,0.5450000166893005,0.5099999904632568,0.5774999856948853,0.054999999701976776,0.004999999888241291,0.10499999672174454,0.19583334028720856,0.20600000023841858,0.4342857003211975,0.28999999165534973,0.019999999552965164
765,5088,31674,9083541,62374207,6721820.436828613,46156913.89353943,1317113.4125976562,9044259.802358627,2000,Paper folding machine operators,0.7400000095367432,0.7960000038146973,0.6620000004768372,0.6974999904632568,0.14499999582767487,0.12999999523162842,0.1599999964237213,0.32333332300186157,0.6620000004768372,0.6757143139839172,0.8666666746139526,0.14499999582767487
766,4413,40942,8723350,83274642,7308548.702636719,69768698.49752808,1619452.8079223633,15459582.954566956,2000,"Furnace, kiln, and oven operators, apart from food",0.837814450263977,0.8637070059776306,0.8122236132621765,0.8050717711448669,0.18564574420452118,0.14028699696063995,0.2310044914484024,0.2895418405532837,0.6721602082252502,0.7402698993682861,0.8117926716804504,0.17971299588680267
769,25646,73853,44649274,137159644,34618353.046936035,106345312.283844,4646466.663063049,14273641.087694168,2000,Slicing and cutting machine operators,0.775339663028717,0.8735306262969971,0.6902895569801331,0.6361749172210693,0.1040658950805664,0.04722868278622627,0.16090309619903564,0.2544778883457184,0.49216899275779724,0.613907516002655,0.5521278977394104,0.05361434072256088
773,272,3460,410752,4908311,214239.5997314453,2560071.784362793,101661.12036132812,1214806.980895996,2000,Motion picture projectionists,0.5215789675712585,0.5429999828338623,0.47600001096725464,0.5249999761581421,0.2475000023841858,0.3050000071525574,0.1899999976158142,0.13249999284744263,0.23600000143051147,0.5557143092155457,0.44999998807907104,0.3499999940395355
774,6028,36608,10496107,59149269,6618071.554428101,37295169.87347412,2624026.75,14787317.25,2000,Photographic process workers,0.6305263042449951,0.7570000290870667,0.4779999852180481,0.5049999952316284,0.25,0.17499999701976776,0.32499998807907104,0.3658333420753479,0.5619999766349792,0.645714282989502,0.5199999809265137,0.14499999582767487
779,282217,862982,508295932,1626960322,405380616.18930054,1297547621.23765,148413805.75055504,475044866.8965063,2000,"Machine operators, n.e.c.",0.7975287437438965,0.8621903657913208,0.7700391411781311,0.6702366471290588,0.29198306798934937,0.16688789427280426,0.41707825660705566,0.4115121364593506,0.5672483444213867,0.811539888381958,0.7558528780937195,0.16688789427280426
783,90156,424934,177627295,861864164,132846523.5458374,644583693.9636822,21759343.967193604,105578361.43077184,2000,Welders and metal cutters,0.7478947639465332,0.8159999847412109,0.6959999799728394,0.6424999833106995,0.12250000238418579,0.09000000357627869,0.1550000011920929,0.18583333492279053,0.4339999854564667,0.5971428751945496,0.6233333349227905,0.07999999821186066
785,291649,956514,518585263,1751444165,351322912.7962799,1186540593.3018093,59024787.9655571,199347393.6288433,2000,Assemblers of electrical equipment,0.6774641275405884,0.7697781324386597,0.5794059038162231,0.5692518353462219,0.11381886899471283,0.05466865748167038,0.17296908795833588,0.17226743698120117,0.39689552783966064,0.6090744733810425,0.4718170166015625,0.058694612234830856
799,100187,459595,178992894,884612573,99388159.81941986,491192772.3660431,71149676.61182022,351633503.27034426,2000,Graders and sorters in manufacturing,0.5552631616592407,0.6169999837875366,0.4880000054836273,0.48500001430511475,0.39750000834465027,0.4350000023841858,0.36000001430511475,0.41083332896232605,0.46399998664855957,0.6128571629524231,0.6466666460037231,0.26499998569488525
803,14667,113036,31475166,254384244,16449915.93939209,132949241.10306168,19829354.52786255,160262073.06040192,2000,Supervisors of motor vehicle transportation,0.5226315855979919,0.5070000290870667,0.5580000281333923,0.5174999833106995,0.6299999952316284,0.7049999833106995,0.5550000071525574,0.5699999928474426,0.5600000023841858,0.6514285802841187,0.7233333587646484,0.6150000095367432
804,364086,2501728,732807766,5409068442,642381841.0153046,4741608242.539318,211226902.77095225,1559127545.4785433,2000,"Truck, delivery, and tractor drivers",0.8766034841537476,0.8604660630226135,0.9047563672065735,0.8817558884620667,0.28824326395988464,0.22872903943061829,0.3477575182914734,0.34390243887901306,0.7253593802452087,0.8869956135749817,0.8343706727027893,0.22574147582054138
808,27854,293497,49466225,442803263,38974177.80755615,348882355.641201,16200188.000595093,145018062.48355198,2000,Bus drivers,0.7878947257995605,0.8830000162124634,0.6600000262260437,0.7099999785423279,0.32749998569488525,0.33000001311302185,0.32499998807907104,0.4350000023841858,0.8679999709129333,0.9685714244842529,0.9666666388511658,0.39500001072883606
809,59202,91598,120933200,166795461,89073409.953125,122853281.5610466,49639512.73177338,68464618.59710503,2000,Taxi cab drivers and chauffeurs,0.736550509929657,0.7980940937995911,0.6319578289985657,0.713432252407074,0.41047051548957825,0.51050567626953125,0.31043535470962524,0.4660018980503082,0.8296798467636108,0.9378501772880554,0.9579448103904724,0.46141156554222107
813,12747,23392,22900673,34727421,19224511.895736694,29152755.422462463,4980896.374614716,7553214.058359146,2000,Parking lot attendants,0.8394736647605896,0.8169999718666077,0.8539999723434448,0.8774999976158142,0.2175000011920929,0.27000001072883606,0.16500000655651093,0.5316666960716248,0.8820000290870667,0.8899999856948853,0.7799999713897705,0.4749999940395355
823,725,24100,1538956,59414565,1245744.4006958008,48094527.40106201,746393.6752471924,28816064.740844727,2000,Railroad conductors and yardmasters,0.8094736933708191,0.8360000252723694,0.75,0.8174999952316284,0.48500001430511475,0.550000011920929,0.41999998688697815,0.596666693687439,0.8199999928474426,0.9257143139839172,0.9633333086967468,0.6499999761581421
824,1258,31825,2491594,77086111,1828030.7784423828,56556479.164260864,484492.88360595703,14989469.431106567,2000,Locomotive operators (engineers and firemen),0.7336792349815369,0.8383952975273132,0.5515607595443726,0.6995369791984558,0.1944509744644165,0.2042350172996521,0.18466691672801971,0.344831645488739,0.8143557906150818,0.9347301721572876,0.9368643164634705,0.193605437874794
825,223,6151,521408,13324013,450880.716796875,11521765.11694336,121227.36181640624,3097833.028198242,2000,"Railroad brake, coupler, and switch operators",0.8647368550300598,0.8199999928474426,0.8740000128746033,0.9649999737739563,0.23250000178813934,0.26499998569488525,0.20000000298023224,0.2616666555404663,0.44600000977516174,0.7242857217788696,0.75,0.11500000208616257
829,2278,36552,4555984,81081197,3089641.085083008,54985223.236312866,669422.8580627441,11913476.06570816,2000,Ship crews and marine engineers,0.6781501173973083,0.6789326667785645,0.6159760355949402,0.7539114356040955,0.1469326615333557,0.15342019498348236,0.14044511318206787,0.16499730944633484,0.369643896818161,0.7395440340042114,0.6777198910713196,0.09245387464761734
844,21394,271294,43397242,561960122,30949085.552017212,400766295.79229736,216986.20589470863,2809800.5627201498,2000,Operating engineers of construction equipment,0.7131578922271729,0.7429999709129333,0.6800000071525574,0.6800000071525574,0.004999999888241291,0.004999999888241291,0.004999999888241291,0.011666666716337204,0.25600001215934753,0.5857142806053162,0.3400000035762787,0.014999999664723873
848,4290,63093,9165440,136163447,7471918.25378418,111004179.35871124,1840195.6989746096,27338282.713741302,2000,"Crane, derrick, winch, and hoist operators",0.8152274489402771,0.9449481964111328,0.6464313864707947,0.7019206881523132,0.20077548921108246,0.1638147383928299,0.23773625493049622,0.34789374470710754,0.8287058472633362,0.867481529712677,0.979263186454773,0.1955258995294571
853,2949,46141,6034744,95895653,4567348.1884765625,72577865.3428421,165955.45978546143,2637130.460483074,2000,Excavating and loading machine operators,0.7568420767784119,0.8190000057220459,0.7020000219345093,0.6700000166893005,0.027499999850988388,0.03500000014901161,0.019999999552965164,0.07666666805744171,0.3799999952316284,0.7014285922050476,0.6566666960716248,0.054999999701976776
859,633,12122,1266371,27283227,879997.2589111328,18959029.38932419,97723.64155578612,2105399.0390644073,2000,Misc material moving occupations,0.6948968768119812,0.707530677318573,0.6412944793701172,0.7303155064582825,0.07716825604438782,0.05640774220228195,0.09792877733707428,0.11740288138389587,0.32027170062065125,0.48804888129234314,0.4278639256954193,0.0729287713766098
865,4949,10840,7872336,16535660,7420712.673461914,15587035.646766664,2479785.826477051,5208732.8828372955,2000,"Helpers, constructions",0.9426316022872925,0.9279999732971191,0.9599999785423279,0.9574999809265137,0.3149999976158142,0.3400000035762787,0.28999999165534973,0.628333330154419,0.8579999804496765,0.9428571462631226,0.9766666889190674,0.3100000023841858
866,17441,43860,29301309,65959154,23163456.395370483,52142448.063430786,1391812.1637001038,3133059.780134201,2000,"Helpers, surveyors",0.7905263304710388,0.7070000171661377,0.8579999804496765,0.9150000214576721,0.04749999940395355,0.08500000089406967,0.009999999776482582,0.09333333373069763,0.3199999928474426,0.5642856955528259,0.4399999976158142,0.06499999761581421
869,327161,760528,576967380,1333539788,501661123.9883537,1159485079.4408464,86577548.67352295,200105950.0181365,2000,Construction laborers,0.8694791793823242,0.8569014072418213,0.911823570728302,0.8479933142662048,0.15005622804164886,0.1812662035226822,0.11884625256061554,0.14235146343708038,0.5000524520874023,0.726630687713623,0.7645772695541382,0.2169189453125
875,12009,59626,22430601,108502292,19302122.58721924,93369078.26442336,4598273.173082352,22242969.731170177,2000,Garbage and recyclable material collectors,0.8605263233184814,0.8730000257492065,0.8360000252723694,0.8600000143051147,0.20499999821186066,0.18000000715255737,0.23000000417232513,0.25833332538604736,0.6100000143051147,0.8399999737739563,0.8766666650772095,0.22499999403953552
878,8519,37763,15198074,66797214,13806250.25189209,60679995.06632995,721908.5060195923,3172867.6203570366,2000,Machine feeders and offbearers,0.9084210395812988,0.8529999852180481,0.984000027179718,0.9524999856948853,0.04749999940395355,0.019999999552965164,0.07500000298023224,0.22499999403953552,0.4259999990463257,0.5285714268684387,0.3499999940395355,0.019999999552965164
883,1132,9143,2230131,17827301,1355684.859008789,10837122.097961426,931079.67724609375,7442898.010925293,2000,"Freight, stock, and materials handlers",0.6078947186470032,0.7509999871253967,0.4180000126361847,0.48750001192092896,0.41749998927116394,0.2849999964237213,0.550000011920929,0.6191666722297668,0.7900000214576721,0.8442857265472412,0.9233333468437195,0.5400000214576721
885,9430,76071,17723200,114470276,14915472.180847168,96335775.54322816,3899103.9968185425,25183460.719684124,2000,Garage and service station related occupations,0.8415789604187012,0.8610000014305115,0.8360000252723694,0.800000011920929,0.2199999988079071,0.18000000715255737,0.25999999046325684,0.289166659116745,0.6039999723434448,0.7685714364051819,0.8700000047683716,0.1899999976158142
887,67020,206112,116471844,318147503,83859730.99208832,229066211.02239415,4367694.288174868,11930531.718552353,2000,Vehicle washers and equipment cleaners,0.7200000286102295,0.6980000138282776,0.7459999918937683,0.7425000071525574,0.03750000149011612,0.05000000074505806,0.02500000037252903,0.0833333358168602,0.22599999606609344,0.6214285492897034,0.3033333420753479,0.08500000089406967
888,132458,228522,208461915,349012051,135171093.98978806,226306760.76338196,23451965.38954544,39263855.60950279,2000,Packers and packagers by hand,0.648421049118042,0.5920000076293945,0.7879999876022339,0.6150000095367432,0.11249999701976776,0.11999999731779099,0.10499999672174454,0.06083333492279053,0.12200000137090683,0.33000001311302185,0.1599999964237213,0.17000000178813934
889,222807,1203490,384325828,2015063608,282687672.9763613,1482163312.2575874,18512381.079537272,97062499.35213906,2000,Laborers outside construction,0.7355417013168335,0.5934861898422241,0.8944094777107239,0.892095685005188,0.04816845431923866,0.04577004909515381,0.05056685954332352,0.05701759085059166,0.3746339678764343,0.5215988755226135,0.3517789840698242,0.02568536065518856
